,Name,Star,Location,Date,Title,Review
1070,BB2,3.0,the United States ,"May 22, 2019",Bad sleeve design,"The fabric is great and my Daughter still looks adorable in them, but the sleeves bug the crap out of me.  They don't lay flat and the second you put them down she moves and all you see is white again."
1071,Josephine Romero,4.0,the United States ,"August 7, 2022",Very cute outfit’s,The outfits are so cute and delivered in time
1072,Sharon Jones,4.0,the United States ,"May 17, 2022",good material,kindo long
1073,Jill Steele,4.0,the United States ,"January 22, 2022",Perfect,The girls want to wear every night.
1074,R. Boats...,4.0,the United States ,"April 13, 2021",Little girls fav!,"My 4 year old daughter loves these night gowns. They are her go to at night.  She’s quite tall for her age and they are still down to her lower calves. My only complaint is that after a few washes on normal cycle, the green-blue one looks kind of dingy but as I said they are her go to so she doesn’t mind. Looking at other gowns for her, the price wasn’t bad either."
1075,Kathleen Hurley,4.0,the United States ,"August 9, 2020",Not cotton ☹️,When I saw that they were made by Carters I immediately assumed that they were made of 100^ cotton. I was very disappointed to find that they were made of polyester. That’s why I didn’t give it 5 stars. My granddaughter loves them I just don’t like that they’re not cotton
1076,Myra Chester,4.0,the United States ,"January 14, 2021",Pretty Good Quality,I purchased these for my granddaughter hoping to get a little better quality than some other night gowns that I ordered. I was pleased with the quality of the product. Softness would have given them 5 stars.
1077,marcia holm,4.0,the United States ,"September 23, 2021",Granddaughter loved them,Easy to wash and wear
1078,chris,4.0,the United States ,"August 28, 2021",Made 2 sisters very happy,It’s all been said above
1079,QD,4.0,the United States ,"May 22, 2021",Decent Polyester gowns,Cute gowns but they are not 100% cotton as advertised- they are 100% polyester.
1080,kschmidt,4.0,the United States ,"April 9, 2021",Sort of see-thru,"My daughter loves these. We wanted some cooler summer pj's for her, they are light weight but somewhat see-thru."
1081,Rose S,5.0,the United States ,"December 13, 2022",Little Girls Nightgowns,My little granddaughter is 5 years old and she just loves these nightgowns. They are so soft and comfortable.
1082,Angie,5.0,the United States ,"December 12, 2022",These are great!,My niece loved them! They are adorable and the material is very soft and lightweight.
1083,Noemi,5.0,the United States ,"December 1, 2022",Cute,"I bought this for my granddaughter.. soft and good quality.  Second set i bought in a bigger size.  It,s that good."
1084,Courtney Bolz,5.0,the United States ,"November 9, 2022","Cute, lightweight!","My toddler no longer wants to wear pants, so these have been perfect for her to wear around the house! She's hot natured so these are lightweight enough to be comfortable for her."
1085,LBell,5.0,the United States ,"November 1, 2022","She is 4 but thought these gowns were ""so cute"".",They were delivered fast and my granddaughter loved them.  Can't ask for more.  They were soft and fit.
1086,Kristen bird,5.0,the United States ,"October 21, 2022",My toddler is obsessed,Very sweet pajamas
1087,Amazon Customer,5.0,the United States ,"September 20, 2022",Great,Fit perfect
1088,Amazon Customer,5.0,the United States ,"September 20, 2022",So cute,Soft
1089,Lisa B,5.0,the United States ,"July 1, 2022",Fits great! Good quality! Pretty!,Love these! They are soft and good quality! Ordered a 6/7 for my 5 year old so she gets plenty of wear out of them. Not too big at all but plenty of room to grow in them. Have ordered 2 sets. So pretty and girly for my girly girl!
1090,Brittany Zukowski,5.0,the United States ,"July 5, 2022",Great night gowns!,My little on loves these and they are of great quality! They fit as expected and look adorable! They are light (summer) weight but not cheaply made or of a cheap material; and I think they will continue to hold up well.
1091,Amazon Customer,3.0,the United States ,"September 27, 2022",Fabric,"The designs are cute, but the fabric feels weird-not soft like a nightgown should be."
1092,Alexandra D.,4.0,the United States ,"November 6, 2022",I should of purchased a bigger size,"it fits my daughter but I was hoping it would last 1 or 2 years I give it a couple of months considering she's only 1 year old. Almost 2 years old but she is tall, I was really hoping it would fit her long.it goes under her knee maybe by 2 or 3 inches not to her feet. But I do love this for her, she loves it!"
1093,Dana ,4.0,the United States ,"September 23, 2022","Super cute, synthetic material","This night gown are as cute as it looks and my daughter loves it. I give it four stars just because of the synthetic material and if you live in hot weather as we did, it might get a little sweaty!"
1094,AllieB736592,4.0,the United States ,"June 18, 2022",Does the job… but meh,"My daughter loves them… we had the tshirt gowns (I believe we purchased from costco) and she was growing out of them… unless it changes with washing, I think the material is much different from the ones we had before. See through and a shiny material. It does the trick bc they still have Minnie on them- but the quality isn’t great."
1095,kiara,5.0,the United States ,"November 28, 2022",Awesome fit,Fit great and very comfortable. My toddler loves them.
1096,Cybil,5.0,the United States ,"November 19, 2022",The quality and material is amazing,Love the material and outfit would highly recommend
1097,PB's Mama,5.0,the United States ,"November 6, 2022",Soft,My daughter loves these. They’re soft and almost satin-like. They fit well and no problems getting them over her head. There’s a little stretch to the fabric.
1098,Rissa,5.0,the United States ,"November 9, 2022",My baby is 19 month and I both 2T am fit fit great. Look the material for night wear,5 out of 5 ratings
1099,Mrs.G,5.0,the United States ,"September 26, 2022",Love These!,I bought for my Grand daughter to wear when she is over my place and when my Daughter saw them she tried to steal them all! She did get way with one though lol.
1100,Jennifer B,5.0,the United States ,"October 6, 2022",Perfect for Toddler,My little one loves sleeping in nightgowns and these wash well time and again.
1101,martha vega,5.0,the United States ,"September 28, 2022",great deal,I love them super cute  and comfy my Grandaughter  loves the mini mouse designs
1102,koko,5.0,the United States ,"September 26, 2022",Cute for a toddler,They fit my toddler perfectly! She loves them!
1103,Tina,5.0,the United States ,"August 16, 2022",Super cute,I bought this set for my three year-old niece who loves Minnie Mouse. She loved all three. I like that there is a long sleeve so she can wear it in both the summer and fall. They fit just right and she’s happy.
1104,M Truths,5.0,the United States ,"September 10, 2022","Lightweight, great for the price","This is great for warm summer nights. Its nice, light, and easy to wash. Super cute and you get 3 night gowns"
1105,shedaisy,1.0,the United States ,"October 5, 2022",Garbage,I’ve had these for less than 2 months and 2 have holes in them at the ankle bone. Immediately upon opening I could tell these were very cheaply made socks and we’re not sized correctly (too big) but desperately needed them so kept them. After the first washing a huge hole unraveled in one. Don’t waste your money.
1106,Dusker,1.0,the United States ,"April 16, 2021",Ripped after first wear.,Daughter worn once. When she took her shoes off the toes had ripped along the seem. Tried a second pair. Same thing.
1107,A,1.0,the United States ,"December 17, 2019",Terrible quality,"Terrible quality- worn twice, washed twice, they are completely ragged and pilled.  Not worth what we paid even. Will now need to buy another set of better socks to replace these worn through pairs."
1108,Tyrayne Coleman,1.0,the United States ,"December 28, 2020",To big,It was way to big it wasn't the size I thought it was
1109,GTTrini,1.0,the United States ,"March 1, 2021",Not for children,Was actually women's size not girls.
1110,Patrick & Kelli Dougher,1.0,the United States ,"January 5, 2020",Not packaged correctly?,"They were not girls size, though package said this. They would have fit my size 10 women’s feet."
1111,Angela Longoria,1.0,the United States ,"January 6, 2020",Way to large,It fit a grown adult size 11 women. We're not girls socks at all.
1112,Laurel,1.0,the United States ,"February 9, 2018",Don't wast your money or time,These are terrible and totally unusable.  They are super narrow but very long.  The fabric is very cheap feeling.  They are going directly to the rag bin.
1113,johnny,1.0,the United States ,"November 4, 2020",Too big,Don't like them
1114,Kayleigh,1.0,the United States ,"January 3, 2020",Socks,To small
