,Name,Star,Location,Date,Title,Review
1409,CGW,5.0,the United States ,"November 25, 2022","Quality comfy socks, worth every penny",My kids don’t want to wear other socks any more. Easy for me to organize their socks. Win-win!
1410,Linda Silvius,5.0,the United States ,"November 21, 2022",My 9 year old kid loves these socks.,My son loves these socks. They lasted the year and then I bought another pack for him. They fit as expected.
1411,David Alexander Bensadon,1.0,the United States ,"December 7, 2022",Zipper is broken,"We have owned two different coats from this brand and the zippers are cheap and either break easily or come to you broken. For this price, you should be able to get a coat that works, but not this one."
1412,Anabel D.,1.0,the United States ,"November 3, 2022",SHAME ON AMAZON,"I ordered this ""boys"" jacket for my daughter because the EXACT same jacket ""for girls"" costs at least $10 more.  Ridiculous!These jackets aren't the most durable but the colors are bright and get the job done.  Any fall will probably result in a tear in the fabric like our previous jacket."
1413,Reader,1.0,the United States ,"November 2, 2022",Seam Ripped After A Couple of Wears,"I am very disappointed in the quality of this coat. After being worn only a couple of times a seam came unsewn on the bottom of the jacket and stuffing is coming out. It was clearly not sewn well. Unfortunately, I am outside my return window."
1414,Justin Huensch,1.0,the United States ,"November 12, 2022",Already damaged,The product looks great but we’re must have received a damaged one. One of the seams has already opened under the arm. Very disappointing since he had Only worn it a handful of times.
1415,Amazon Customer,1.0,the United States ,"November 12, 2022",Not durable,"We really like this jacket, but the zipper pull came off 3 days after the return window closed."
1416,Janessa Johnson,1.0,the United States ,"August 1, 2022",Small,Way too small. Does not fit. Do not buy
1417,Elena B,1.0,the United States ,"May 31, 2022",Quality,Not a very good quality jacket. The zipper split on the 2nd time my son wore it.
1418,A. Linn,1.0,the United States ,"April 18, 2022","Had this on one trip, barely worn and it’s already falling apart","Super transportable but already falling apart, hems coming off, down is falling out. Short window to return. Don’t waste your money!"
1419,Qonis Wilmore,1.0,the United States ,"May 30, 2022",Only for little kids,Im returning it to the ups in lake jackson
1420,jones,1.0,the United States ,"March 10, 2022",USED,I was excited to get this for my fast growing boy but it came with spills and it SMELLED like it’s been worn! So gross!
1421,Mommy2114,2.0,the United States ,"November 20, 2022",Not warm enough,"I live in north Florida. My kids don’t need anything heavy. I thought this jacket would be good for our cold mornings at the bus stop. Nope. My son was shivering everyday this past week. I already bought a different winter jacket for him. I think he was warmer in his hoodie than this. It needs a lining. I’ve had good experiences with other Amazon Essentials clothing items, but I do not recommend this lightweight puffer jacket."
1422,Kristin Garcia,2.0,the United States ,"November 17, 2022",Not warm,"I bought one for my son (5) and daughter (7).  SurprisIngly, they both said it’s their least favorite jacket because it’s not warm.  Would not recommend.  Good as a windbreaker perhaps."
1423,Amazon Customer,2.0,the United States ,"June 12, 2022",Horrible,This jacket was very off in the size and it was easily ripped.
1424,Xavier,2.0,the United States ,"December 16, 2021",Filled with plastic?,"These used to be great (the versions that had number sizes).  This latest pair sounds like it’s filled with plastic.  There’s no “puff” at all, and it sounds like crinkling plastic.  Maybe it will repel water, but doesn’t seem like it’s going to hold heat in, and it will be super noisy and annoying."
1425,Daisy,2.0,the United States ,"January 20, 2022",Runs at least a size small,Bought my sons regular size and it was soooo small. Arms too short and too short at the waist. Also it feels super cheap. No much stuffing in it for a puffer jacket. I won’t be reordering in a different size.
1426,Karson Anderson,2.0,the United States ,"May 14, 2022",Small,Much smaller than expected
1427,Amazon Customer,2.0,the United States ,"November 7, 2021","Snags easy, made cheaply.",The jacket snagged the first day it was worn and it is made cheap. It is an Amazon product. I’m very disappointed that it snags after one wear with it’s ratings and spending the amount I did. Stay away from this brand!
1428,Monisha K Robinson,2.0,the United States ,"May 6, 2022",Didn't fit as expected. Kinda small. No stretch,Didn't fit
1429,Catherine N.,2.0,the United States ,"March 13, 2022",Would not buy again.,Too light weight.  Not very warm. Too thin.
1430,K. Erickson,2.0,the United States ,"January 17, 2020","Warm enough, but fragile materials.","My son loves that this coat fits in his small school locker and can be packed down to something the size of a pop can, but the material tears very easily.  I've already sewn up holes to keep this in service after a few months of light use.  It's a great solution for a tween who thinks coats are too bulky, but snags and tears easily.  Definitely wouldn't stand up to any rough outdoor play."
1431,Kelly,3.0,the United States ,"November 8, 2022",Ok coat,The weight of the coat is nice and just what we wanted. However the fabric is fairly loud/rustling and it has no lining so in short sleeves my son did not like the feel of it. My 6 yr old is refusing to wear it lol
1432,Mountain Mama,3.0,the United States ,"October 29, 2022",Thin,"This puffer is THIN. Expect to need another layer under, such as a fleece zip jacket or something like that. Seems water and wind resistant enough, just not especially warm. I'm more impressed with Target's kids' coats."
1433,Mindy Tobler,3.0,the United States ,"November 21, 2022",Coat runs small!!,The coat fits small.  It seems to run like 1 size small.
1434,Kanna Livingston,3.0,the United States ,"November 4, 2022",Way too small,Did I get two defective jackets? They say M (8) but that can’t be! These are so tiny… looks more like 4-5T to me.
1435,Lisa,3.0,the United States ,"October 15, 2022",Runs small...bought XXL for son who wears size 14/16 and coat was too small.,"It is light weight and a cute coat for the money, but had to return due to size running small."
1436,2boys2love,3.0,the United States ,"March 11, 2022","Runs Small, size up","This are light and warm enough, but ran small on both boys. I ordered Medium for my size 8 boy, and it just fit, no room to layer. I ordered xxl for my size 14/16 boy, and again, just fit no room to layer. They run slim. Otherwise, overall jacket was decent. I will have to return items."
1437,A. Poddar,3.0,the United States ,"May 22, 2022",Did not come with the bag,This product is very light. (have not tested it yet). But the product did not come with the bag which was disappointing.
1438,Sylvia Spearman,3.0,the United States ,"January 15, 2022",Very thin will not protect from cold or wind,Jacket is very thin and not worth the price. Luckily I had already purchased from somewhere else. This on is a spring jacket I guess because winter it is not. I would suggest to go a size larger & wear layers underneath if you think it will be used during winter. Wanted to send it back but the process of packing & driving into ups or kohl’s gave me anxiety.
1439,Tesi,3.0,the United States ,"February 2, 2022",Extremely Light Weight,"I don't know what I expected when I ordered this. It is SUPER lightweight. Way lighter than expected.I do live in The South so our winters are crazy, hot, cold... We never know. I'm keeping it because there will be warmer winter days that he'll be able to wear it. However, he has sweat shirts and hoodies thicker than this."
